county,speed_source,pollutantID_2,pollutantID_3,pollutantID_87,pollutantID_100,pollutantID_110
Arenac,NPMRDS_vht,1175.8505047,217.0143959,17.53380552,4.538004432,4.138495044
Arenac,INRIX_XD,1084.6008366,220.49678980000002,17.982160802,4.606134297,4.202624063
Arenac,INRIX_XD_FRC_1_4,1079.7383893,218.61694540000002,17.749495978,4.563329765,4.163401985
Baraga,Default,382.28478683000003,63.465612490000005,6.674571511000001,1.3245949830000001,1.205233183
Baraga,NPMRDS_count,342.60056665,57.92381466,5.806436317,1.2058324066000001,1.0970423956
Baraga,NPMRDS_vht,341.54776389,58.21096051,5.840744918,1.214611721,1.1051255867
Baraga,INRIX_XD,338.28300271,57.0857346,5.887883582,1.196457218,1.0884200127
Baraga,INRIX_XD_FRC_1_4,337.72095662,57.00027976,5.871539723,1.194439767,1.0865802487
Barry,Default,1412.558736,209.297622,24.41678607,4.506597889,4.0987398100000005
Barry,NPMRDS_count,1622.1137407,198.5658009,20.38526089,4.159292711,3.776726726
Barry,NPMRDS_vht,1652.938703,198.2444908,20.16197978,4.137603982,3.756295556
Barry,INRIX_XD,1272.910056,205.891306,23.867206449999998,4.5302887730000005,4.122763845
Barry,INRIX_XD_FRC_1_4,1255.1214739,201.4770628,23.25039611,4.433717209,4.034391194
Bay,Default,4156.828245,646.023221,70.2065631,13.85214382,12.61123062
Bay,NPMRDS_count,4275.27522,616.419726,58.91231709,13.00128363,11.82760742
Bay,NPMRDS_vht,4292.690196,612.5513159999999,58.2931856,12.90983528,11.7433297
Bay,INRIX_XD,4118.898124,654.944077,66.16969227999999,13.92085417,12.67487059
Bay,INRIX_XD_FRC_1_4,4071.1081950000003,643.25992,63.90973708,13.62795136,12.40709379
Benzie,Default,686.5258345,109.8038401,11.796192766999999,2.324099273,2.1146137879999998
Benzie,NPMRDS_count,610.0244101,107.7649213,11.267274015000002,2.324322071,2.116139987
Benzie,NPMRDS_vht,608.0384888000001,106.30073229999999,11.225590102,2.297546637,2.091525285
Benzie,INRIX_XD,621.8139894000001,110.50619590000001,11.88474171,2.395981194,2.181678625
Benzie,INRIX_XD_FRC_1_4,616.3393078,108.8833065,11.695210326,2.365020221,2.153345495
Berrien,Default,7007.415959999999,1097.5324,115.5782804,23.6757458,21.56268965
Berrien,NPMRDS_count,7401.2815279999995,1041.881649,97.514413,22.12604739,20.13265551
Berrien,NPMRDS_vht,7433.094855,1036.655618,96.665074,22.003873430000002,20.01983503
Berrien,INRIX_XD,6799.251884,1114.828362,110.88594739999999,23.85509064,21.73052294
Berrien,INRIX_XD_FRC_1_4,6691.909532,1094.506255,107.0666721,23.36593724,21.28372116
Branch,Default,1727.9748901,284.655667,29.07059494,6.103818778,5.560358552
Branch,NPMRDS_count,1605.02145,274.7783294,25.87813561,5.8807645079999995,5.357956773
Branch,NPMRDS_vht,1620.8512759,277.7950215,26.42664887,5.95181325,5.422899353
Branch,INRIX_XD,1592.1167212,283.5097895,27.49512923,6.086764463,5.547088766
Branch,INRIX_XD_FRC_1_4,1578.0562665,281.1043375,27.07659212,6.032679248,5.497685842
Calhoun,Default,5282.623567,829.750264,88.6471859,17.84102712,16.24688261
Calhoun,NPMRDS_count,5358.315852,804.345145,77.75048770000001,17.07995583,15.54719091
Calhoun,NPMRDS_vht,5357.473844,798.137249,76.4078019,16.91152518,15.3926403
Calhoun,INRIX_XD,5075.736478,841.426121,85.692122,18.04495018,16.437386489999998
Calhoun,INRIX_XD_FRC_1_4,5000.121397,830.117501,83.6754327,17.78936915,16.20443868
Cass,Default,1548.683107,220.504373,26.93108878,4.794492798,4.359505867
Cass,NPMRDS_count,1567.9781639,201.994871,21.59345144,4.297610938,3.903644967
Cass,NPMRDS_vht,1598.1219182,201.807188,21.4847833,4.2786220450000005,3.885694759
Cass,INRIX_XD,1355.3678521,213.450528,25.21225985,4.727614854,4.301608569
Cass,INRIX_XD_FRC_1_4,1344.4619265000001,210.066022,24.74498292,4.649005572,4.229566108
Charlevoix,Default,921.2008165999999,147.76054299999998,15.87551962,3.123788039,2.842189349
Charlevoix,NPMRDS_count,822.5912573,145.79446190000002,14.904762604,3.098890478,2.821370954
Charlevoix,NPMRDS_vht,833.3950186,150.0124401,15.307130768,3.18422025,2.899581204
Charlevoix,INRIX_XD,857.0649473,154.6073953,16.559155335,3.309850464,3.014138251
Charlevoix,INRIX_XD_FRC_1_4,836.8163981,149.1970621,15.967115285,3.217770175,2.92989753
Cheboygan,Default,1623.5297665,325.2626864,26.9110635,6.776633853,6.182478335
Cheboygan,NPMRDS_count,1625.8232182,337.3117327,26.657973311,6.964187752,6.35509268
Cheboygan,NPMRDS_vht,1637.4710917,347.1412711,27.299391629000002,7.139316112,6.515911217
Cheboygan,INRIX_XD,1552.2385086,330.1940333,26.142711624,6.839887549,6.242039070000001
Cheboygan,INRIX_XD_FRC_1_4,1546.4864045,328.7068373,25.978429904000002,6.813160817,6.2175945100000005
Chippewa,Default,1171.9326429,186.2800263,20.668257232,3.943815259,3.588733264
Chippewa,NPMRDS_count,1100.0293609,180.0659016,17.634807878,3.727664034,3.392152171
Chippewa,NPMRDS_vht,1095.6505871,173.8653008,17.290349716,3.615842756,3.289426766
Chippewa,INRIX_XD,1078.5664409,181.6725106,19.44451638,3.860849356,3.514276053
Chippewa,INRIX_XD_FRC_1_4,1061.6388933,178.7939066,18.96840795,3.79782146,3.456791705
Clare,Default,1400.7682682,248.4471598,23.33155876,5.23733649,4.7733934829999995
Clare,NPMRDS_count,1575.5543999,244.1662346,20.66639083,5.050855811,4.599265186999999
Clare,NPMRDS_vht,1605.5035113000001,244.68574859999998,20.5716785,5.050332694,4.598270952
Clare,INRIX_XD,1394.794712,252.2551966,22.28748795,5.272568174,4.805963202
Clare,INRIX_XD_FRC_1_4,1392.7664668,251.37240930000002,22.12664287,5.251200238,4.786396495
Clinton,Default,3692.236677,606.042231,60.5561475,12.88371627,11.73608681
Clinton,NPMRDS_count,4202.653928,588.676199,52.12985924,12.26644336,11.16025421
Clinton,NPMRDS_vht,4219.765457,588.149296,51.90433137,12.24354879,11.13891573
Clinton,INRIX_XD,3709.034538,611.481625,56.285069899999996,12.84780784,11.70270149
Clinton,INRIX_XD_FRC_1_4,3694.68882,606.989544,55.38157536,12.732056759999999,11.59672406
Crawford,Default,1096.2119645,231.0712812,17.875356123,4.798330218,4.380275093
Crawford,NPMRDS_count,1217.3318594,238.14249829,17.279531297,4.8856995560000005,4.458544671
Crawford,NPMRDS_vht,1221.2724865,239.42322518,17.432576195,4.914328005,4.484762708
Crawford,INRIX_XD,1089.7660942,238.16189767,17.461165462,4.892362815,4.466879807
Crawford,INRIX_XD_FRC_1_4,1088.6230258,237.86031484,17.423135133,4.886714615,4.461714076
Delta,Default,1394.7433968999999,200.851449,25.20606867,4.314152449,3.921428254
Delta,NPMRDS_count,1210.6173194,175.164309,19.36669288,3.681330193,3.34437377
Delta,NPMRDS_vht,1212.5403819,175.65306,19.49474417,3.699219731,3.360765452
